Squad_Code,Year,Name,Text
0796512f,2019,Nouhou-Tolo,Nouhou-Tolo-Match-Logs
ca9f2034,2019,Clement-Bayiha,Clement-Bayiha-Match-Logs
a3a1849f,2019,Waylon-Francis,Waylon-Francis-Match-Logs
d899e3bf,2019,Brad-Guzan,Brad-Guzan-Match-Logs
ece10cfe,2019,Kellyn-Acosta,Kellyn-Acosta-Match-Logs
cb01ad74,2019,Kaku,Kaku-Match-Logs
e0cd04e0,2019,Carlos-Vela,Carlos-Vela-Match-Logs
349cae8f,2019,Michael-Amir-Murillo,Michael-Amir-Murillo-Match-Logs
48875649,2019,Cristian-Roldan,Cristian-Roldan-Match-Logs
e9b0ad3d,2019,Ronaldo-Pena,Ronaldo-Pena-Match-Logs
c5f400f4,2019,Bryan-Acosta,Bryan-Acosta-Match-Logs
b7b6e781,2019,David-Romney,David-Romney-Match-Logs
9603d928,2019,Josue-Colman,Josue-Colman-Match-Logs
9c794a80,2019,Cristian-Espinoza,Cristian-Espinoza-Match-Logs
ae2dd50a,2019,Fanendo-Adi,Fanendo-Adi-Match-Logs
89a5efd3,2019,Mauro-Manotas,Mauro-Manotas-Match-Logs
85538cdd,2019,Tony-Rocha,Tony-Rocha-Match-Logs
c1f0fb45,2019,Paxton-Pomykal,Paxton-Pomykal-Match-Logs
e1535f82,2019,Judson,Judson-Match-Logs
2332941c,2019,Victor-Cabrera,Victor-Cabrera-Match-Logs
3dfcc735,2019,Gustavo-Bou,Gustavo-Bou-Match-Logs
da4821de,2019,Tom-Barlow,Tom-Barlow-Match-Logs
2b24702b,2019,Brent-Kallman,Brent-Kallman-Match-Logs
cddf767b,2019,Auston-Trusty,Auston-Trusty-Match-Logs
a81dba8c,2019,Diego-Rossi,Diego-Rossi-Match-Logs
31a4d0b8,2019,Felipe-Hernandez,Felipe-Hernandez-Match-Logs
9cfe9254,2019,Danny-Wilson,Danny-Wilson-Match-Logs
6ec37f2e,2019,Diego-Palacios,Diego-Palacios-Match-Logs
ea6803c7,2019,Artur,Artur-Match-Logs
65c25d8f,2019,Wilfried-Moimbe,Wilfried-Moimbe-Match-Logs
5e2a4d0e,2019,Matt-Hedges,Matt-Hedges-Match-Logs
22636117,2019,Doneil-Henry,Doneil-Henry-Match-Logs
7f6a25b7,2019,Marky-Delgado,Marky-Delgado-Match-Logs
218d336c,2019,Dairon-Asprilla,Dairon-Asprilla-Match-Logs
a0aee24e,2019,Joao-Moutinho,Joao-Moutinho-Match-Logs
ae3330d0,2019,Graham-Smith,Graham-Smith-Match-Logs
151ca25f,2019,Benji-Michel,Benji-Michel-Match-Logs
83cf9719,2019,Djordje-Mihailovic,Djordje-Mihailovic-Match-Logs
7d47ee38,2019,Omar-Browne,Omar-Browne-Match-Logs
92fa5d28,2019,Hwang-In-beom,Hwang-In-beom-Match-Logs
fff21763,2019,Brian-Rowe,Brian-Rowe-Match-Logs
83d80410,2019,Will-Johnson,Will-Johnson-Match-Logs
db0c5324,2019,Jhegson-Mendez,Jhegson-Mendez-Match-Logs
782a95d9,2019,Miles-Robinson,Miles-Robinson-Match-Logs
02ea59b0,2019,Kendall-Waston,Kendall-Waston-Match-Logs
7fa737c4,2019,Ezequiel-Barco,Ezequiel-Barco-Match-Logs
7ebfac0f,2019,Nicolas-Gaitan,Nicolas-Gaitan-Match-Logs
1d531c57,2019,Marlon-Hairston,Marlon-Hairston-Match-Logs
d52cd2a0,2019,Adrian-Zendejas,Adrian-Zendejas-Match-Logs
9f39b6cf,2019,Ethan-Zubak,Ethan-Zubak-Match-Logs
73682895,2019,Sacha-Kljestan,Sacha-Kljestan-Match-Logs
26a48676,2019,Tommy-Smith,Tommy-Smith-Match-Logs
2c1025bf,2019,Alex-Muyl,Alex-Muyl-Match-Logs
6050480,2019,Ali-Adnan-Kadhim,Ali-Adnan-Kadhim-Match-Logs
027c0f1a,2019,Collin-Martin,Collin-Martin-Match-Logs
363ba6d7,2019,Luciano-Acosta,Luciano-Acosta-Match-Logs
eb8eae2c,2019,Justin-Dhillon,Justin-Dhillon-Match-Logs
857e2586,2019,Brian-Fernandez,Brian-Fernandez-Match-Logs
d2173b7b,2019,Jacori-Hayes,Jacori-Hayes-Match-Logs
371645ca,2019,Kevin-Molino,Kevin-Molino-Match-Logs
2d6e535f,2019,Sam-Vines,Sam-Vines-Match-Logs
e24a8b47,2019,Nemanja-Nikolic,Nemanja-Nikolic-Match-Logs
b57d06fd,2019,Juan-Pablo-Torres,Juan-Pablo-Torres-Match-Logs
d9178ea2,2019,Spencer-Richey,Spencer-Richey-Match-Logs
89730400000,2019,Tesho-Akindele,Tesho-Akindele-Match-Logs
5b14180f,2019,Frederic-Brillant,Frederic-Brillant-Match-Logs
012fc030,2019,Bill-Hamid,Bill-Hamid-Match-Logs
9dc9b03f,2019,Amando-Moreno,Amando-Moreno-Match-Logs
8449bfda,2019,Osvaldo-Alonso,Osvaldo-Alonso-Match-Logs
a23ebf35,2019,Edwin-Gyasi,Edwin-Gyasi-Match-Logs
a2b1ed42,2019,Ricardo-Pepi,Ricardo-Pepi-Match-Logs
0d2fe665,2019,Omar-Gonzalez,Omar-Gonzalez-Match-Logs
2f49476c,2019,Matt-Freese,Matt-Freese-Match-Logs
6a1940d5,2019,Brad-Stuver,Brad-Stuver-Match-Logs
72979f65,2019,Ilie-Sanchez,Ilie-Sanchez-Match-Logs
8aab04dc,2019,Dion-Pereira,Dion-Pereira-Match-Logs
5b43a97f,2019,Javier-Perez,Javier-Perez-Match-Logs
31a14bb4,2019,Antonio-Delamea-Mlinar,Antonio-Delamea-Mlinar-Match-Logs
0bee5512,2019,Justin-Morrow,Justin-Morrow-Match-Logs
a07caf31,2019,Luis-Felipe,Luis-Felipe-Match-Logs
b28a0b5a,2019,Nedum-Onuoha,Nedum-Onuoha-Match-Logs
a12d0c05,2019,Saphir-Taider,Saphir-Taider-Match-Logs
ab36595d,2019,Thomas-McNamara,Thomas-McNamara-Match-Logs
6c8fb474,2019,Maximiliano-Urruti,Maximiliano-Urruti-Match-Logs
aa862ba0,2019,Claude-Dielna,Claude-Dielna-Match-Logs
2d0d1442,2019,Corey-Baird,Corey-Baird-Match-Logs
117beb8f,2019,Giancarlo-Gonzalez,Giancarlo-Gonzalez-Match-Logs
bca135e8,2019,Harold-Santiago-Mosquera,Harold-Santiago-Mosquera-Match-Logs
0c3f9d7f,2019,Jeff-Larentowicz,Jeff-Larentowicz-Match-Logs
8e5cbc2b,2019,Servando-Carrasco,Servando-Carrasco-Match-Logs
815f4240,2019,Lucas-Rodriguez,Lucas-Rodriguez-Match-Logs
00b629e1,2019,Nicolas-Mezquida,Nicolas-Mezquida-Match-Logs
5113d9a7,2019,Laurent-Ciman,Laurent-Ciman-Match-Logs
00a8d210,2019,Przemyslaw-Frankowski,Przemyslaw-Frankowski-Match-Logs
467f09c8,2019,Joe-Willis,Joe-Willis-Match-Logs
298a167b,2019,Adrien-Perez,Adrien-Perez-Match-Logs
4c53a714,2019,Kacper-Przybylko,Kacper-Przybylko-Match-Logs
a62a56b4,2019,Shane-ONeill,Shane-ONeill-Match-Logs
34d8cfd4,2019,Francis-Atuahene,Francis-Atuahene-Match-Logs
bb62beaa,2019,David-Guzman,David-Guzman-Match-Logs
67b054d1,2019,Jukka-Raitala,Jukka-Raitala-Match-Logs
06098bfc,2019,Josh-Williams,Josh-Williams-Match-Logs
9bebd450,2019,Niko-Hansen,Niko-Hansen-Match-Logs
2fcc0f5f,2019,Grant-Lillard,Grant-Lillard-Match-Logs
b828d56a,2019,Raheem-Edwards,Raheem-Edwards-Match-Logs
eec316d9,2019,Yordy-Reyna,Yordy-Reyna-Match-Logs
fe529f25,2019,Matias-Vera,Matias-Vera-Match-Logs
f61246d8,2019,Jesus-Ferreira,Jesus-Ferreira-Match-Logs
3f082234,2019,Diego-Rubio,Diego-Rubio-Match-Logs
eb823875,2019,Joaquin-Ardaiz,Joaquin-Ardaiz-Match-Logs
bb78f8a5,2019,Jordan-Harvey,Jordan-Harvey-Match-Logs
bf547c54,2019,Bill-Tuiloma,Bill-Tuiloma-Match-Logs
f4720161,2019,Forrest-Lasso,Forrest-Lasso-Match-Logs
6a9e4cc0,2019,Quincy-Amarikwa,Quincy-Amarikwa-Match-Logs
3aca6420,2019,Tajon-Buchanan,Tajon-Buchanan-Match-Logs
577744b8,2019,Derek-Cornelius,Derek-Cornelius-Match-Logs
b7a23251,2019,Andrew-Gutman,Andrew-Gutman-Match-Logs
e665a2db,2019,Marco-Fabian,Marco-Fabian-Match-Logs
951f1739,2019,Andre-Horta,Andre-Horta-Match-Logs
125cb9fe,2019,Lamine-Sane,Lamine-Sane-Match-Logs
f940c69e,2019,Keegan-Rosenberry,Keegan-Rosenberry-Match-Logs
868a8f30,2019,Jonathan-Campbell,Jonathan-Campbell-Match-Logs
706bd23f,2019,Francisco-Calvo,Francisco-Calvo-Match-Logs
2dc1e90e,2019,Hector-Jimenez,Hector-Jimenez-Match-Logs
e3b198bc,2019,Kenneth-Kronholm,Kenneth-Kronholm-Match-Logs
9ca4b140,2019,Ema-Twumasi,Ema-Twumasi-Match-Logs
6f7ce00a,2019,Harry-Novillo,Harry-Novillo-Match-Logs
bd060315,2019,Edwin-Cerrillo,Edwin-Cerrillo-Match-Logs
4d825a2d,2019,Brandon-Servania,Brandon-Servania-Match-Logs
ad9ffc7e,2019,Reggie-Cannon,Reggie-Cannon-Match-Logs
5bdec47f,2019,Larrys-Mabiala,Larrys-Mabiala-Match-Logs
2e06f387,2019,Leonardo-Bertone,Leonardo-Bertone-Match-Logs
b1794e60,2019,Johan-Blomberg,Johan-Blomberg-Match-Logs
59059f1e,2019,Derrick-Etienne,Derrick-Etienne-Match-Logs
a037286c,2019,Joao-Plata,Joao-Plata-Match-Logs
f8e95f87,2020,Cade-Cowell,Cade-Cowell-Match-Logs
575e6cb1,2020,Kyle-Duncan,Kyle-Duncan-Match-Logs
af34f10d,2020,Alexander-Callens,Alexander-Callens-Match-Logs
7dce16bf,2020,Jackson-Yueill,Jackson-Yueill-Match-Logs
56b7c09b,2020,Luis-Martins,Luis-Martins-Match-Logs
89a5efd3,2020,Mauro-Manotas,Mauro-Manotas-Match-Logs
9bebd450,2020,Niko-Hansen,Niko-Hansen-Match-Logs
dac48f63,2020,Youness-Mokhtar,Youness-Mokhtar-Match-Logs
5bdec47f,2020,Larrys-Mabiala,Larrys-Mabiala-Match-Logs
d2173b7b,2020,Jacori-Hayes,Jacori-Hayes-Match-Logs
f61246d8,2020,Jesus-Ferreira,Jesus-Ferreira-Match-Logs
5fa7b2ec,2020,Jeremy-Ebobisse,Jeremy-Ebobisse-Match-Logs
d22a46b4,2020,Emil-Cuello,Emil-Cuello-Match-Logs
1286ba63,2020,Danilo-da-Silva,Danilo-da-Silva-Match-Logs
69a57596,2020,Evan-Bush,Evan-Bush-Match-Logs
6140be7b,2020,Nicolas-Acevedo,Nicolas-Acevedo-Match-Logs
0985c282,2020,Tyler-Wolff,Tyler-Wolff-Match-Logs
67b054d1,2020,Jukka-Raitala,Jukka-Raitala-Match-Logs
41ba8175,2020,Sebastien-Ibeagha,Sebastien-Ibeagha-Match-Logs
3db1684c,2020,Bressan,Bressan-Match-Logs
73019c31,2020,Sebastian-Lletget,Sebastian-Lletget-Match-Logs
7d8ede09,2020,Harrison-Afful,Harrison-Afful-Match-Logs
7832f692,2020,Kamohelo-Mokotjo,Kamohelo-Mokotjo-Match-Logs
ca9f2034,2020,Clement-Bayiha,Clement-Bayiha-Match-Logs
d88f31db,2020,Brian-Gutierrez,Brian-Gutierrez-Match-Logs
e44593b0,2020,Jalil-Anibaba,Jalil-Anibaba-Match-Logs
5571f8b5,2020,Magnus-Eriksson,Magnus-Eriksson-Match-Logs
31a4d0b8,2020,Felipe-Hernandez,Felipe-Hernandez-Match-Logs
25a40b06,2020,Chris-Cadden,Chris-Cadden-Match-Logs
cc6cf17f,2020,Tomas-Martinez,Tomas-Martinez-Match-Logs
00a8d210,2020,Przemyslaw-Frankowski,Przemyslaw-Frankowski-Match-Logs
93bb2262,2020,Christian-Torres,Christian-Torres-Match-Logs
9903a3cb,2020,Brad-Knighton,Brad-Knighton-Match-Logs
733713ef,2020,Gustav-Svensson,Gustav-Svensson-Match-Logs
b3b21a11,2020,Andre-Blake,Andre-Blake-Match-Logs
151ca25f,2020,Benji-Michel,Benji-Michel-Match-Logs
21490b0d,2020,Nick-DeLeon,Nick-DeLeon-Match-Logs
bc5b5be5,2020,Fredy-Montero,Fredy-Montero-Match-Logs
a2b1ed42,2020,Ricardo-Pepi,Ricardo-Pepi-Match-Logs
cc741f50,2020,Tim-Melia,Tim-Melia-Match-Logs
622986f0,2020,Omir-Fernandez,Omir-Fernandez-Match-Logs
2306bf5c,2020,Bryan-Reynolds,Bryan-Reynolds-Match-Logs
e97787d9,2020,Oswaldo-Alanis,Oswaldo-Alanis-Match-Logs
3cdde01b,2020,Edgar-Castillo,Edgar-Castillo-Match-Logs
b9459f85,2020,Jahkeele-Marshall-Rutty,Jahkeele-Marshall-Rutty-Match-Logs
5c50fdbc,2020,Kevin-Paredes,Kevin-Paredes-Match-Logs
f3513a46,2020,Jasser-Khmiri,Jasser-Khmiri-Match-Logs
32337fb2,2020,Jorge-Villafana,Jorge-Villafana-Match-Logs
1c2c030a,2020,Matthew-Real,Matthew-Real-Match-Logs
b7b6e781,2020,David-Romney,David-Romney-Match-Logs
89730400000,2020,Tesho-Akindele,Tesho-Akindele-Match-Logs
52c930c0,2020,Amro-Tarek,Amro-Tarek-Match-Logs
491d3ad0,2020,Marc-Rzatkowski,Marc-Rzatkowski-Match-Logs
f984f68b,2020,Eric-Calvillo,Eric-Calvillo-Match-Logs
4dc3ce03,2020,Rashawn-Dally,Rashawn-Dally-Match-Logs
4d6e50d8,2020,Aljaz-Ivacic,Aljaz-Ivacic-Match-Logs
375ec69e,2020,Chris-Odoi-Atsem,Chris-Odoi-Atsem-Match-Logs
d8b47705,2020,Kelvin-Leerdam,Kelvin-Leerdam-Match-Logs
5153d32e,2020,Latif-Blessing,Latif-Blessing-Match-Logs
949fe1e8,2020,Antonio-Carlos,Antonio-Carlos-Match-Logs
acb3e899,2020,Ralph-Priso-Mbongue,Ralph-Priso-Mbongue-Match-Logs
d31bf83e,2020,Ifunanyachi-Achara,Ifunanyachi-Achara-Match-Logs
09ae7f92,2020,Gyasi-Zardes,Gyasi-Zardes-Match-Logs
64d36568,2020,Cristian-Penilla,Cristian-Penilla-Match-Logs
366609b6,2020,Ranko-Veselinovic,Ranko-Veselinovic-Match-Logs
7fd42a85,2020,David-Bingham,David-Bingham-Match-Logs
6260cc9d,2020,Diego-Chara,Diego-Chara-Match-Logs
83cf9719,2020,Djordje-Mihailovic,Djordje-Mihailovic-Match-Logs
ef8fc24c,2020,Federico-Higuain,Federico-Higuain-Match-Logs
fc23d956,2020,Joevin-Jones,Joevin-Jones-Match-Logs
df782c79,2020,Michael-Barrios,Michael-Barrios-Match-Logs
c3e50b67,2020,Joe-Bendik,Joe-Bendik-Match-Logs
db0c5324,2020,Jhegson-Mendez,Jhegson-Mendez-Match-Logs
0fb21da9,2020,Romain-Metanire,Romain-Metanire-Match-Logs
0cc00553,2020,Darwin-Quintero,Darwin-Quintero-Match-Logs
cba16a46,2020,Yuya-Kubo,Yuya-Kubo-Match-Logs
fa66adb6,2020,Luis-Amarilla,Luis-Amarilla-Match-Logs
b828d56a,2020,Raheem-Edwards,Raheem-Edwards-Match-Logs
26637ac8,2020,Steve-Birnbaum,Steve-Birnbaum-Match-Logs
d552c4a1,2020,Heber,Heber-Match-Logs
15e6b513,2020,Luis-Robles,Luis-Robles-Match-Logs
7636fa88,2020,Jeremy-Kelly,Jeremy-Kelly-Match-Logs
891c8d00,2020,Diedie-Traore,Diedie-Traore-Match-Logs
11c30a46,2020,Carles-Gil,Carles-Gil-Match-Logs
c8364e8e,2020,Jose-Andres-Martinez,Jose-Andres-Martinez-Match-Logs
eb67fa0a,2020,Fatai-Alashe,Fatai-Alashe-Match-Logs
5b768b0f,2020,Justen-Glad,Justen-Glad-Match-Logs
614b26e3,2020,Emanuel-Reynoso,Emanuel-Reynoso-Match-Logs
4b1cbf4d,2020,Greg-Ranjitsingh,Greg-Ranjitsingh-Match-Logs
3677d047,2020,Erik-Holt,Erik-Holt-Match-Logs
6c7e441a,2020,Aaron-Schoenfeld,Aaron-Schoenfeld-Match-Logs
cc9fa1a8,2020,Nick-Besler,Nick-Besler-Match-Logs
3485cb96,2020,Kyle-Beckerman,Kyle-Beckerman-Match-Logs
470cd24b,2020,Joe-Corona,Joe-Corona-Match-Logs
e7056f05,2020,Victor-Ulloa,Victor-Ulloa-Match-Logs
36a38acd,2020,Mark-Anthony-Kaye,Mark-Anthony-Kaye-Match-Logs
35feb4cd,2020,Lee-Nguyen,Lee-Nguyen-Match-Logs
8ca5c176,2020,Robin-Jansson,Robin-Jansson-Match-Logs
058c938c,2020,Marcelino-Moreno,Marcelino-Moreno-Match-Logs
54769358,2020,Tosaint-Ricketts,Tosaint-Ricketts-Match-Logs
925a2703,2020,Daniel-Musovski,Daniel-Musovski-Match-Logs
3be1a627,2020,Emerson-Hyndman,Emerson-Hyndman-Match-Logs
c6f99e42,2020,Dario-Zuparic,Dario-Zuparic-Match-Logs
cd44ba68,2020,Wyatt-Omsberg,Wyatt-Omsberg-Match-Logs
c97bfb2e,2020,Kai-Koreniuk,Kai-Koreniuk-Match-Logs
b15ac68f,2020,Gedion-Zelalem,Gedion-Zelalem-Match-Logs
bd7b916c,2020,Ariel-Lassiter,Ariel-Lassiter-Match-Logs
94d98e8d,2020,Shamit-Shome,Shamit-Shome-Match-Logs
28c4631c,2020,Rod-Fanni,Rod-Fanni-Match-Logs
f6390a6b,2020,Christopher-Garcia,Christopher-Garcia-Match-Logs
b7a23251,2020,Andrew-Gutman,Andrew-Gutman-Match-Logs
47ddcc22,2020,Joel-Waterman,Joel-Waterman-Match-Logs
5113d9a7,2020,Laurent-Ciman,Laurent-Ciman-Match-Logs
06caac45,2020,Zac-MacMath,Zac-MacMath-Match-Logs
7fa737c4,2020,Ezequiel-Barco,Ezequiel-Barco-Match-Logs
daf8c775,2020,Matheus-Rossetto,Matheus-Rossetto-Match-Logs
7efffe65,2020,Christian-Makoun,Christian-Makoun-Match-Logs
1d0a0f3e,2020,Stefan-Frei,Stefan-Frei-Match-Logs
f4b0ea46,2020,Felipe-Mora,Felipe-Mora-Match-Logs
9b3ab988,2020,Marcos-Lopez,Marcos-Lopez-Match-Logs
e43c8d72,2020,Yeimar-Gomez-Andrade,Yeimar-Gomez-Andrade-Match-Logs
0bee5512,2020,Justin-Morrow,Justin-Morrow-Match-Logs
cf2a6ace,2020,Siem-de-Jong,Siem-de-Jong-Match-Logs
a44f7c60,2020,Alexander-Buttner,Alexander-Buttner-Match-Logs
1f9a7dfc,2020,Thomas-Chacon,Thomas-Chacon-Match-Logs
00362ef7,2020,Mo-Adams,Mo-Adams-Match-Logs
104b4ad3,2020,Alberth-Elis,Alberth-Elis-Match-Logs
ea6803c7,2020,Artur,Artur-Match-Logs
e0cd04e0,2020,Carlos-Vela,Carlos-Vela-Match-Logs
654973c7,2020,Manuel-Castro,Manuel-Castro-Match-Logs
4705543b,2020,Saad-Abdul-Salaam,Saad-Abdul-Salaam-Match-Logs
71380d87,2020,Marvin-Loria,Marvin-Loria-Match-Logs
465015a5,2020,Johan-Kappelhof,Johan-Kappelhof-Match-Logs
91e44066,2020,Jorge-Figal,Jorge-Figal-Match-Logs
9212f1cb,2020,Siad-Haji,Siad-Haji-Match-Logs
2eb09121,2020,Dru-Yearwood,Dru-Yearwood-Match-Logs
c164335e,2020,Sean-Johnson,Sean-Johnson-Match-Logs
adb6ae24,2020,Brek-Shea,Brek-Shea-Match-Logs
60990b81,2020,Eduard-Atuesta,Eduard-Atuesta-Match-Logs
7371ec36,2020,Chase-Gasper,Chase-Gasper-Match-Logs
87a6ac29,2020,Will-Bruin,Will-Bruin-Match-Logs
a58de3f0,2020,Darwin-Ceren,Darwin-Ceren-Match-Logs
9ba42447,2020,Graham-Zusi,Graham-Zusi-Match-Logs
aa28a396,2020,Alex-Bono,Alex-Bono-Match-Logs
c1268aa3,2020,Tom-Pettersson,Tom-Pettersson-Match-Logs
e0c17cde,2020,Mauricio-Pineda,Mauricio-Pineda-Match-Logs
8393a973,2020,Matt-Besler,Matt-Besler-Match-Logs
0fae98f1,2020,David-Loera,David-Loera-Match-Logs
3f1b018e,2020,Tanner-Beason,Tanner-Beason-Match-Logs
ea42e480,2020,Maxime-Crepeau,Maxime-Crepeau-Match-Logs
87fe8526,2020,Hany-Mukhtar,Hany-Mukhtar-Match-Logs
c76c717c,2020,Brad-Smith,Brad-Smith-Match-Logs
467f09c8,2020,Joe-Willis,Joe-Willis-Match-Logs
8087e6cb,2020,Jonathan-Mensah,Jonathan-Mensah-Match-Logs
02ba67a2,2020,Erik-Sorga,Erik-Sorga-Match-Logs
ae2dd50a,2020,Fanendo-Adi,Fanendo-Adi-Match-Logs
9a6f8dfd,2020,Alejandro-Bedoya,Alejandro-Bedoya-Match-Logs
218d336c,2020,Dairon-Asprilla,Dairon-Asprilla-Match-Logs
526bf96c,2020,Renzo-Zambrano,Renzo-Zambrano-Match-Logs
3511b4f8,2020,Joe-Gyau,Joe-Gyau-Match-Logs
6050480,2020,Ali-Adnan-Kadhim,Ali-Adnan-Kadhim-Match-Logs
427e3820,2020,Patrick-Metcalfe,Patrick-Metcalfe-Match-Logs
ac65aef3,2020,Jakob-Glesnes,Jakob-Glesnes-Match-Logs
bbd2b6b7,2020,Carlos-Fierro,Carlos-Fierro-Match-Logs
3b676989,2020,Adam-Buksa,Adam-Buksa-Match-Logs
1e29552f,2020,Jonathan-Klinsmann,Jonathan-Klinsmann-Match-Logs
977791f4,2020,JT-Marcinkowski,JT-Marcinkowski-Match-Logs
31223bcf,2020,Alvaro-Medran,Alvaro-Medran-Match-Logs
bb8099ee,2020,Ignacio-Aliseda,Ignacio-Aliseda-Match-Logs
c2a2ad20,2020,Damiano-Pecile,Damiano-Pecile-Match-Logs
c1205184,2020,Clint-Irwin,Clint-Irwin-Match-Logs
f0d23e7b,2020,Zarek-Valentin,Zarek-Valentin-Match-Logs
ef4249ff,2020,Ismael-Tajouri-Shradi,Ismael-Tajouri-Shradi-Match-Logs
9787f0ad,2020,Roman-Torres,Roman-Torres-Match-Logs
c5f400f4,2020,Bryan-Acosta,Bryan-Acosta-Match-Logs
1f34358e,2020,Anthony-Fontana,Anthony-Fontana-Match-Logs
18f0723b,2020,Ryan-Meara,Ryan-Meara-Match-Logs
ef2c82f8,2020,Edison-Flores,Edison-Flores-Match-Logs
ee8fb451,2020,Jerome-Kiesewetter,Jerome-Kiesewetter-Match-Logs
491862dd,2020,Ronald-Matarrita,Ronald-Matarrita-Match-Logs
7c4628c4,2020,Jesus-Medina,Jesus-Medina-Match-Logs
f5bfcbf7,2020,Mohamed-Traore,Mohamed-Traore-Match-Logs
2332941c,2020,Victor-Cabrera,Victor-Cabrera-Match-Logs
f61143dd,2020,Tomas-Conechny,Tomas-Conechny-Match-Logs
0c6f2fa6,2020,Jack-Maher,Jack-Maher-Match-Logs
8f2af1ed,2020,Hassani-Dotson,Hassani-Dotson-Match-Logs
91769a24,2020,Adam-Lundqvist,Adam-Lundqvist-Match-Logs
ab66cc31,2020,Gaston-Gimenez,Gaston-Gimenez-Match-Logs
fe81d0d1,2020,Nicolas-Lodeiro,Nicolas-Lodeiro-Match-Logs
0f04858e,2020,Jake-Mulraney,Jake-Mulraney-Match-Logs
8c395868,2020,Andre-Shinyashiki,Andre-Shinyashiki-Match-Logs
674befe9,2020,Russell-Teibert,Russell-Teibert-Match-Logs
a07caf31,2020,Luis-Felipe,Luis-Felipe-Match-Logs
30395d3b,2020,Nicolas-Benezet,Nicolas-Benezet-Match-Logs
75babbce,2020,Collen-Warner,Collen-Warner-Match-Logs
49db4b16,2020,Alexandru-Mitrita,Alexandru-Mitrita-Match-Logs
bc33c73b,2020,Samuel-Piette,Samuel-Piette-Match-Logs
874a5031,2020,Randall-Leal,Randall-Leal-Match-Logs
dacc061c,2020,Andrew-Wooten,Andrew-Wooten-Match-Logs
b11e6f2b,2020,Erik-Hurtado,Erik-Hurtado-Match-Logs
39632554,2020,Nick-Hagglund,Nick-Hagglund-Match-Logs
1e772b7c,2020,Ethan-Dobbelaere,Ethan-Dobbelaere-Match-Logs
2a6c024c,2020,Alex-DeJohn,Alex-DeJohn-Match-Logs
4d735ad6,2020,Kekuta-Manneh,Kekuta-Manneh-Match-Logs
ece10cfe,2020,Kellyn-Acosta,Kellyn-Acosta-Match-Logs
ec646e88,2020,William-Yarbrough,William-Yarbrough-Match-Logs
00d83db0,2020,Patrick-Seagrist,Patrick-Seagrist-Match-Logs
f5220ece,2020,David-Accam,David-Accam-Match-Logs
eb8eae2c,2020,Justin-Dhillon,Justin-Dhillon-Match-Logs
ae3330d0,2020,Graham-Smith,Graham-Smith-Match-Logs
ed5fdca6,2020,Oniel-Fisher,Oniel-Fisher-Match-Logs
0d8a2551,2020,Cristhian-Paredes,Cristhian-Paredes-Match-Logs
706bd23f,2020,Francisco-Calvo,Francisco-Calvo-Match-Logs
f649d6aa,2020,Mikey-Ambrose,Mikey-Ambrose-Match-Logs
b76e1394,2020,Pedro-Gallese,Pedro-Gallese-Match-Logs
f6756592,2020,Miguel-Ibarra,Miguel-Ibarra-Match-Logs
59557625,2020,Bryce-Duke,Bryce-Duke-Match-Logs
577744b8,2020,Derek-Cornelius,Derek-Cornelius-Match-Logs
0d5c0218,2020,Clement-Diop,Clement-Diop-Match-Logs
85fbf1e4,2020,Aboubacar-Keita,Aboubacar-Keita-Match-Logs
e3b198bc,2020,Kenneth-Kronholm,Kenneth-Kronholm-Match-Logs
6ad16d47,2020,Rudy-Camacho,Rudy-Camacho-Match-Logs
eec316d9,2020,Yordy-Reyna,Yordy-Reyna-Match-Logs
8b388dd5,2020,Chris-Seitz,Chris-Seitz-Match-Logs
92305a81,2020,Jayden-Nelson,Jayden-Nelson-Match-Logs
5e1280ff,2020,Alejandro-Pozuelo,Alejandro-Pozuelo-Match-Logs
3fbff39a,2020,Miguel-Navarro,Miguel-Navarro-Match-Logs
3.799E+141,2020,Everton-Luiz,Everton-Luiz-Match-Logs
1f084637,2020,Joshua-Atencio,Joshua-Atencio-Match-Logs
70cb3cf1,2020,Santiago-Patino,Santiago-Patino-Match-Logs
a03a84d3,2020,Patrick-Mullins,Patrick-Mullins-Match-Logs
a62a56b4,2020,Shane-ONeill,Shane-ONeill-Match-Logs
6e3f3809,2020,Kei-Kamara,Kei-Kamara-Match-Logs
c1f0fb45,2020,Paxton-Pomykal,Paxton-Pomykal-Match-Logs
3077fce8,2020,Teal-Bunbury,Teal-Bunbury-Match-Logs
77986763,2020,Keaton-Parks,Keaton-Parks-Match-Logs
2b24702b,2020,Brent-Kallman,Brent-Kallman-Match-Logs
ae34c71d,2020,Justin-Meram,Justin-Meram-Match-Logs
e176052e,2020,James-Musa,James-Musa-Match-Logs
4c10838d,2020,Shea-Salinas,Shea-Salinas-Match-Logs
f86fe8c1,2020,Cristian-Casseres-Jr,Cristian-Casseres-Jr-Match-Logs
8449bfda,2020,Osvaldo-Alonso,Osvaldo-Alonso-Match-Logs
dbe0034f,2020,Franko-Kovacevic,Franko-Kovacevic-Match-Logs
24bc0090,2020,Manuel-Milinkovic,Manuel-Milinkovic-Match-Logs
25f77a5f,2020,Emmanuel-Boateng,Emmanuel-Boateng-Match-Logs
d286f965,2020,Donny-Toia,Donny-Toia-Match-Logs
a97afc61,2020,Roberto-Puncec,Roberto-Puncec-Match-Logs
